Latitude,Longitude,SOURCE,SOURCE.NAM,OTHER.NAME,WELL.ID,Al (ppb),As (ppb),Ba (ppb),Ca (ppb),Cl (ppb),Cr (ppb),Cu (ppb),F (ppb),Fe (ppb),K (ppb),Mg (ppb),Mn (ppb),Mo (ppb),Ni (ppb),NO3 (ppb),Pb (ppb),Se (ppb),SO4 (ppb),Sr (ppb),U (ppb),V (ppb) ,Zn (ppb),Cr_level,alr.Al (ppb)_Zn (ppb),alr.As (ppb)_Zn (ppb),alr.Ba (ppb)_Zn (ppb),alr.Ca (ppb)_Zn (ppb),alr.Cl (ppb)_Zn (ppb),alr.Cr (ppb)_Zn (ppb),alr.Cu (ppb)_Zn (ppb),alr.F (ppb)_Zn (ppb),alr.Fe (ppb)_Zn (ppb),alr.K (ppb)_Zn (ppb),alr.Mg (ppb)_Zn (ppb),alr.Mn (ppb)_Zn (ppb),alr.Mo (ppb)_Zn (ppb),alr.Ni (ppb)_Zn (ppb),alr.NO3 (ppb)_Zn (ppb),alr.Pb (ppb)_Zn (ppb),alr.Se (ppb)_Zn (ppb),alr.SO4 (ppb)_Zn (ppb),alr.Sr (ppb)_Zn (ppb),alr.U (ppb)_Zn (ppb),alr.V (ppb) _Zn (ppb),alr.Al (ppb)_U (ppb),alr.As (ppb)_U (ppb),alr.Ba (ppb)_U (ppb),alr.Ca (ppb)_U (ppb),alr.Cl (ppb)_U (ppb),alr.Cr (ppb)_U (ppb),alr.Cu (ppb)_U (ppb),alr.F (ppb)_U (ppb),alr.Fe (ppb)_U (ppb),alr.K (ppb)_U (ppb),alr.Mg (ppb)_U (ppb),alr.Mn (ppb)_U (ppb),alr.Mo (ppb)_U (ppb),alr.Ni (ppb)_U (ppb),alr.NO3 (ppb)_U (ppb),alr.Pb (ppb)_U (ppb),alr.Se (ppb)_U (ppb),alr.SO4 (ppb)_U (ppb),alr.Sr (ppb)_U (ppb),alr.V (ppb) _U (ppb),alr.Zn (ppb)_U (ppb)
36.37741667,-119.2205,USGS,S4-TUSK-KAW20,S4-TUSK-KAW20,S4-TUSK-KAW20,3,1.9,28.2,19200,6980,0.6,0.8,130,4,1530,8040,0.4,2.86,0.2,2440,0.201,0.17,11100,110,0.73556,26.5,2,Group 0,0.405465108,-0.051293294,2.646174797,9.169518377,8.157657015,-1.203972804,-0.916290732,4.17438727,0.693147181,6.639875834,8.299037182,-1.609437912,0.357674444,-2.302585093,7.106606138,-2.297597551,-2.465104022,8.621553207,4.007333185,-1.000270346,2.583997552,1.405735454,0.948977051,3.646445143,10.16978872,9.157927361,-0.203702459,0.083979614,5.174657616,1.693417526,7.640146179,9.299307527,-0.609167567,1.35794479,-1.302314747,8.106876483,-1.297327206,-1.464833677,9.621823552,5.007603531,3.584267898,1.000270346
36.32852778,-119.188,USGS,S4-TUSK-KAW21,S4-TUSK-KAW21,S4-TUSK-KAW21,3,0.43,14.7,13400,2170,0.3,0.99,70,4,1160,2700,0.4,1.23,0.28,41,0.167,0.05,5850,81.1,0.24568,3,6.1,Group 0,-0.709676483,-2.652258841,0.879558723,7.694721215,5.874193675,-3.012261576,-1.818339107,2.440206471,-0.42199441,5.247886513,6.092718281,-2.724579503,-1.601274602,-3.081254447,1.905283296,-3.598050238,-4.804021045,6.865908169,2.58739419,-3.212014174,-0.709676483,2.502337692,0.559755333,4.091572897,10.90673539,9.086207849,0.199752599,1.393675067,5.652220645,2.790019764,8.459900687,9.304732455,0.487434671,1.610739572,0.130759727,5.11729747,-0.386036064,-1.592006871,10.07792234,5.799408364,2.502337692,3.212014174
36.29708333,-119.1773056,USGS,S4-TUSK-KAW22,S4-TUSK-KAW22,S4-TUSK-KAW22,3.4,1.5,51,26600,4510,0.55,0.8,200,57.4,2280,10900,2.44,5.41,0.36,2780,0.065,0.27,16600,148,1.406,20.3,45.3,Group 0,-2.589531601,-3.407841924,0.1185186,6.375359462,4.6007454,-4.411144033,-4.036450584,1.485010334,0.236737271,3.918623689,5.483211036,-2.921308993,-2.12505794,-4.83495828,4.116899174,-6.546675042,-5.122640352,5.903850942,1.183905241,-3.472558239,-0.802686146,0.883026638,0.064716315,3.591076839,9.847917701,8.073303639,-0.938585794,-0.563892345,4.957568573,3.70929551,7.391181929,8.955769275,0.551249246,1.347500299,-1.362400041,7.589457413,-3.074116802,-1.650082113,9.376409181,4.65646348,2.669872093,3.472558239
36.24180556,-119.7820833,USGS,S4-TUSK-TLA02,S4-TUSK-TLA02,S4-TUSK-TLA02,4.2,19.3,13.2,34600,23100,0.3,0.8,330,318,1740,21400,346,29.1,0.52,40,0.055,0.05,191000,299,0.99604,0.28,2.6,Group 0,0.47957308,2.004593651,1.624705385,9.496097516,9.092076451,-2.159484249,-1.178654996,4.843581209,4.806539938,6.506128947,9.015634756,4.89092733,2.415226729,-1.609437912,2.733368009,-3.855933539,-3.951243719,11.20451726,4.744932128,-0.959479307,-2.228477121,1.439052387,2.964072957,2.584184691,10.45557682,10.05155576,-1.200004943,-0.21917569,5.803060516,5.766019244,7.465608254,9.975114063,5.850406637,3.374706036,-0.649958606,3.692847316,-2.896454232,-2.991764412,12.16399657,5.704411435,-1.268997814,0.959479307
36.31697222,-119.7967778,USGS,S4-TUSK-TLA03,S4-TUSK-TLA03,S4-TUSK-TLA03,102,5.7,5.54,1040,4640,0.3,1.4,1360,73.4,160,198,6.79,15.1,0.2,40,1.71,0.05,4360,8.9,1.12036,2.2,2,Group 0,3.931825633,1.047318994,1.01884732,6.253828812,7.749322465,-1.897119985,-0.356674944,6.522092798,3.602776755,4.382026635,4.59511985,1.222303761,2.021547563,-2.302585093,2.995732274,-0.15665381,-3.688879454,7.687080156,1.492904096,-0.579497118,0.09531018,4.511322751,1.626816113,1.598344439,6.83332593,8.328819583,-1.317622867,0.222822174,7.101589916,4.182273873,4.961523753,5.174616968,1.801800879,2.601044682,-1.723087975,3.575229392,0.422843308,-3.109382336,8.266577274,2.072401215,0.674807298,0.579497118
36.40005556,-119.7455833,USGS,S4-TUSK-TLA04,S4-TUSK-TLA04,S4-TUSK-TLA04,4.4,2.7,23.4,18800,11300,0.3,1.8,40,4,840,1840,19.4,0.351,0.48,1480,0.117,0.27,59300,135,9.472,8.1,98.7,Group 0,-3.110480406,-3.598833173,-1.439348924,5.249527202,4.740473058,-5.796057751,-4.004298282,-0.903205492,-3.205790585,2.141316945,2.925435904,-1.62681188,-5.639054002,-5.326054122,2.70771242,-6.737666291,-5.901418266,6.398279639,0.313189832,-2.343744868,-2.500220885,-0.766735537,-1.255088305,0.904395944,7.593272071,7.084217927,-3.452312882,-1.660553413,1.440539376,-0.862045717,4.485061814,5.269180772,0.716932988,-3.295309134,-2.982309253,5.051457289,-4.393921422,-3.557673398,8.742024507,2.6569347,-0.156476016,2.343744868
36.30455556,-119.7096389,USGS,S4-TUSK-TLA05,S4-TUSK-TLA05,S4-TUSK-TLA05,8.2,104,17.1,29100,35100,0.3,2.9,830,13.9,650,6920,90.9,6.98,0.65,67,0.341,0.12,60600,73.1,19.24,44.9,42.8,Group 0,-1.652403948,0.887852797,-0.917459639,6.521955351,6.709418307,-4.960510907,-2.691827366,2.964887598,-1.124649262,2.72043426,5.085632946,0.753221899,-1.813489186,-4.187321019,0.448154517,-4.832410904,-5.876801639,7.255512069,0.535290264,-0.799546657,0.047899692,-0.852857291,1.687399454,-0.117912982,7.321502008,7.508964964,-4.16096425,-1.892280708,3.764434256,-0.325102605,3.519980918,5.885179603,1.552768556,-1.013942528,-3.387774361,1.247701174,-4.032864247,-5.077254981,8.055058727,1.334836922,0.84744635,0.799546657
36.26652778,-119.7456389,USGS,S4-TUSK-TLA06,S4-TUSK-TLA06,S4-TUSK-TLA06,39.9,84.3,8.16,2880,5090,0.3,2.9,1950,72.7,370,699,21.4,31,0.38,40,0.476,0.05,3540,31.2,2.664,6.8,2,Group 0,2.993229143,3.741234684,1.406096988,7.272398393,7.841885929,-1.897119985,0.371563556,6.882437471,3.593194204,5.220355825,5.856503562,2.370243741,2.740840024,-1.660731207,2.995732274,-1.435484605,-3.688879454,7.478734826,2.747270914,0.286681572,1.223775432,2.706547571,3.454553112,1.119415416,6.98571682,7.555204357,-2.183801557,0.084881984,6.595755899,3.306512632,4.933674253,5.56982199,2.083562169,2.454158452,-1.947412779,2.709050701,-1.722166177,-3.975561026,7.192053253,2.460589342,0.93709386,-0.286681572
36.21088889,-119.7061389,USGS,S4-TUSK-TLA07,S4-TUSK-TLA07,S4-TUSK-TLA07,5.8,1.4,114,24200,91000,0.3,0.8,1200,1290,1730,15000,214,118,0.58,39,0.061,0.06,252000,274,0.37888,2.3,2.6,Group 0,0.802346473,-0.619039208,3.780687003,9.138596467,10.46310334,-2.159484249,-1.178654996,6.134565391,6.206886052,6.500365242,8.660294035,4.41046457,3.815173179,-1.50023862,2.708050201,-3.75239286,-3.768922162,11.48167292,4.657616661,-1.926047192,-0.122602322,2.728393664,1.307007983,5.706734195,11.06464366,12.38915053,-0.233437058,0.747392195,8.060612583,8.132933244,8.426412434,10.58634123,6.336511762,5.741220371,0.425808571,4.634097393,-1.826345668,-1.84287497,13.40772011,6.583663853,1.80344487,1.926047192
36.13727778,-119.6448889,USGS,S4-TUSK-TLA08,S4-TUSK-TLA08,S4-TUSK-TLA08,3,25.8,102,37800,154000,0.3,0.8,960,778,1210,15400,846,108,1.4,40,0.04,0.06,272000,279,0.3478,1.5,5.3,Group 0,-0.569094532,1.582667671,2.957265993,8.872357561,10.27700106,-2.871679625,-1.890850372,5.199226464,4.989019704,5.430668818,7.974415968,5.072812539,3.014424407,-1.331234584,2.021172634,-4.886582645,-4.481117537,10.84585052,3.963504961,-2.723834498,-1.262241712,2.154739966,4.306502169,5.68110049,11.59619206,13.00083556,-0.147845127,0.832984126,7.923060962,7.712854201,8.154503316,10.69825047,7.796647037,5.738258904,1.392599914,4.745007131,-2.162748148,-1.75728304,13.56968502,6.687339459,1.461592785,2.723834498
36.29063889,-119.6364167,USGS,S4-TUSK-TLA09,S4-TUSK-TLA09,S4-TUSK-TLA09,3,23.9,68,30800,104000,0.3,0.8,230,25.3,1050,1130,37,5.59,1.9,39,0.195,0.05,88300,350,233.84,1.5,17.4,Group 0,-1.757857918,0.317408253,1.363037499,7.478799763,8.695675972,-4.060443011,-3.079613758,2.581609103,0.37433419,4.100075237,4.173502705,0.754447706,-1.135490919,-2.21461632,0.80709144,-4.491225927,-5.85220248,8.53202518,3.001462948,2.598166915,-2.451005098,-4.356024832,-2.280758662,-1.235129416,4.880632848,6.097509057,-6.658609925,-5.677780672,-0.016557812,-2.223832725,1.501908322,1.575335791,-1.843719208,-3.733657834,-4.812783235,-1.791075475,-7.089392841,-8.450369394,5.933858266,0.403296034,-5.049172013,-2.598166915
36.36241667,-119.6898056,USGS,S4-TUSK-TLA10,S4-TUSK-TLA10,S4-TUSK-TLA10,18,20.3,6.01,10200,7400,0.3,0.8,90,7.5,370,61,1.97,4.37,0.29,40,1.15,0.26,41100,77.6,0.064972,0.76,2,Group 0,2.197224577,2.317473705,1.100277568,8.536995819,8.216088099,-1.897119985,-0.916290732,3.80666249,1.32175584,5.220355825,3.417726684,-0.015113638,0.781615829,-1.931021537,2.995732274,-0.553385238,-2.040220829,9.93061622,3.658420247,-3.426946052,-0.967584026,5.624170629,5.744419757,4.52722362,11.96394187,11.64303415,1.529826067,2.51065532,7.233608541,4.748701892,8.647301877,6.844672735,3.411832414,4.20856188,1.495924515,6.422678325,2.873560814,1.386725223,13.35756227,7.085366298,2.459362025,3.426946052
36.40108333,-119.5929167,USGS,S4-TUSK-TLA11,S4-TUSK-TLA11,S4-TUSK-TLA11,6.1,7.9,45,44100,6820,0.85,1.8,70,4,2120,7000,0.4,0.657,1,5600,0.202,0.62,30900,268,13.7936,34.9,21.7,Group 0,-1.269023489,-1.010449501,0.729350229,7.616902801,5.75030249,-3.23983119,-2.489525596,1.171182982,-1.691017899,4.581859107,5.776353167,-3.993602992,-3.497383521,-3.077312261,5.553209616,-4.676799842,-3.555348061,7.261199202,2.51367472,-0.453107544,0.475174569,-0.815915945,-0.557341957,1.182457773,8.070010345,6.203410034,-2.786723646,-2.036418052,1.624290526,-1.237910355,5.034966651,6.229460712,-3.540495448,-3.044275977,-2.624204716,6.00631716,-4.223692298,-3.102240517,7.714306746,2.966782264,0.928282113,0.453107544
36.31419444,-119.5860556,USGS,S4-TUSK-TLA12,S4-TUSK-TLA12,S4-TUSK-TLA12,7.3,28.3,92.4,41500,82000,0.3,1.1,110,12.1,520,4380,84.3,7.98,0.82,4820,0.14,18.1,52200,349,129.056,41.1,21.4,Group 0,-1.075516574,0.279470883,1.462736057,7.570057784,8.251083604,-4.267363726,-2.968080742,1.637089444,-0.570185469,3.19043789,5.321413081,1.370990943,-0.986452511,-3.261841861,5.417138285,-5.029503778,-0.167478984,7.799446852,2.791681,1.796855497,0.652617199,-2.872372071,-1.517384614,-0.33411944,5.773202288,6.454228108,-6.064219223,-4.764936239,-0.159766053,-2.367040966,1.393582393,3.524557585,-0.425864554,-2.783308007,-5.058697357,3.620282788,-6.826359275,-1.96433448,6.002591355,0.994825504,-1.144238297,-1.796855497
36.29763889,-119.5733056,USGS,S4-TUSK-TLA13,S4-TUSK-TLA13,S4-TUSK-TLA13,3.1,1.7,159,165000,293000,0.3,3.6,70,4,870,14700,120,0.829,3.8,10800,0.368,8.2,101000,1100,156.88,15.3,7.8,Group 0,-0.922721622,-1.523495483,3.014780469,9.959577019,10.53380415,-3.258096538,-0.773189888,2.194371508,-0.667829373,4.714369478,7.541479039,2.733368009,-2.241658858,-0.719122667,7.233177679,-3.053796075,0.050010421,9.468752062,4.948941725,3.001357448,0.673729095,-3.92407907,-4.524852931,0.01342302,6.958219571,7.532446706,-6.259453986,-3.774547336,-0.80698594,-3.669186821,1.71301203,4.540121591,-0.267989439,-5.243016306,-3.720480115,4.231820231,-6.055153523,-2.951347028,6.467394614,1.947584277,-2.327628353,-3.001357448
36.084,-119.56275,USGS,S4-TUSK-TLA14,S4-TUSK-TLA14,S4-TUSK-TLA14,3,16.1,151,56800,212000,0.3,0.8,120,132,830,5950,82.6,1.82,0.76,40,0.04,0.05,240,620,0.2664,0.47,2.4,Group 0,0.223143551,1.903350535,4.141811099,10.07182287,11.38887282,-2.079441542,-1.098612289,3.912023005,4.007333185,5.845956963,7.815677761,3.538540943,-0.276632236,-1.149905583,2.813410717,-4.094344562,-3.871201011,4.605170186,5.554250741,-2.198225078,-1.630491322,2.421368629,4.101575612,6.340036177,12.27004795,13.58709789,0.118783536,1.099612789,6.110248083,6.205558263,8.044182041,10.01390284,5.736766021,1.921592841,1.048319495,5.011635794,-1.896119485,-1.672975933,6.803395264,7.752475818,0.567733756,2.198225078
36.03377778,-119.5375556,USGS,S4-TUSK-TLA15,S4-TUSK-TLA15,S4-TUSK-TLA15,4.4,0.24,142,49000,278000,0.3,0.8,280,53.2,1540,8890,142,1.34,0.32,40,0.04,0.05,6190,545,0.096052,0.5,2,Group 0,0.78845736,-2.120263536,4.262679877,10.1064284,11.84222921,-1.897119985,-0.916290732,4.941642423,3.280911216,6.646390515,8.399535148,4.262679877,-0.400477567,-1.832581464,2.995732274,-3.912023005,-3.688879454,8.037543185,5.607638614,-3.036012748,-1.386294361,3.824470108,0.915749212,7.298692625,13.14244114,14.87824196,1.138892763,2.119722016,7.977655171,6.316923964,9.682403263,11.4355479,7.298692625,2.635535181,1.203431284,6.031745022,-0.876010257,-0.652866706,11.07355593,8.643651362,1.649718387,3.036012748
35.83491667,-119.4649444,USGS,S4-TUSK-TLE01,S4-TUSK-TLE01,S4-TUSK-TLE01,54,62.3,3.08,2840,13100,0.3,1.8,700,15,220,110,2.38,16.9,0.2,40,0.819,0.06,7460,11.2,0.38036,0.88,2,Group 0,3.295836866,3.438814245,0.431782416,7.258412151,8.787220329,-1.897119985,-0.105360516,5.857933154,2.014903021,4.700480366,4.007333185,0.173953307,2.134166441,-2.302585093,2.995732274,-0.892818376,-3.506557897,8.224163513,1.722766598,-1.659784287,-0.820980552,4.955621153,5.098598532,2.091566703,8.918196437,10.44700462,-0.237335698,1.554423771,7.517717441,3.674687307,6.360264653,5.667117472,1.833737594,3.793950728,-0.642800806,4.65551656,0.766965911,-1.84677361,9.8839478,3.382550885,0.838803735,1.659784287
35.87622222,-119.4781667,USGS,S4-TUSK-TLE02,S4-TUSK-TLE02,S4-TUSK-TLE02,11.4,31.6,40,14600,55700,0.3,0.8,700,32.8,2040,1920,37.2,9.82,0.33,40,0.245,0.05,2700,104,0.37444,0.49,2,Group 0,1.740466175,2.76000994,2.995732274,8.895629627,10.23458825,-1.897119985,-0.916290732,5.857933154,2.797281335,6.927557906,6.866933284,2.923161581,1.591273942,-1.801809805,2.995732274,-2.099644249,-3.688879454,7.207859871,3.951243719,-1.675470883,-1.406497068,3.415937058,4.435480823,4.671203157,10.57110051,11.91005913,-0.221649102,0.759180151,7.533404038,4.472752218,8.603028789,8.542404168,4.598632464,3.266744825,-0.126338922,4.671203157,-0.424173366,-2.013408571,8.883330754,5.626714602,0.268973815,1.675470883
36.00613889,-119.4605833,USGS,S4-TUSK-TLE03,S4-TUSK-TLE03,S4-TUSK-TLE03,4,27,86.5,27500,59600,0.3,0.8,230,12.8,340,788,9.29,2.21,0.65,524,0.168,0.09,27400,242,1.38972,1.4,2,Group 0,0.693147181,2.602689685,3.766997233,9.528794103,10.30226367,-1.897119985,-0.916290732,4.744932128,1.85629799,5.135798437,5.976350909,1.535791372,0.099845335,-1.123930097,5.568344504,-2.47693848,-3.101092789,9.525151112,4.795790546,-0.364044893,-0.356674944,1.057192073,2.966734578,4.131042126,9.892838996,10.66630857,-1.533075092,-0.552245839,5.108977021,2.220342883,5.49984333,6.340395802,1.899836265,0.463890228,-0.759885204,5.932389396,-2.112893588,-2.737047897,9.889196004,5.159835438,0.007369949,0.364044893
36.05188889,-119.5184444,USGS,S4-TUSK-TLE04,S4-TUSK-TLE04,S4-TUSK-TLE04,3,74.2,65,98500,91500,0.3,0.8,210,45.3,820,9040,204,129,1.9,1310,0.06,0.82,195000,717,59.348,11.8,114,Group 0,-3.63758616,-0.429434298,-0.561811178,6.761613379,6.687895803,-5.940171253,-4.959342,0.610909082,-0.922891416,1.973105892,4.373216005,0.581921545,0.123613956,-4.094344562,2.441583968,-7.549609165,-4.934649387,7.444556389,1.838877392,-0.652780026,-2.268098917,-2.984806133,0.223345728,0.090968848,7.414393405,7.340675829,-5.287391226,-4.306561973,1.263689109,-0.27011139,2.625885918,5.025996031,1.234701572,0.776393982,-3.441564536,3.094363994,-6.896829139,-4.281869361,8.097336415,2.491657419,-1.615318891,0.652780026
35.91313889,-119.4220833,USGS,S4-TUSK-TLE08,S4-TUSK-TLE08,S4-TUSK-TLE08,126,76.5,2.53,2560,8610,0.3,1.6,680,42.7,180,20,2.27,7.1,0.2,40,0.856,0.06,7730,3.96,0.95164,1.7,2,Group 0,4.143134726,3.64414356,0.235072122,7.154615357,8.367532417,-1.897119985,-0.223143551,5.828945618,3.06105174,4.49980967,2.302585093,0.126632651,1.266947603,-2.302585093,2.995732274,-0.848632083,-3.506557897,8.259716961,0.683096845,-0.742715648,-0.162518929,4.885850374,4.386859208,0.97778777,7.897331004,9.110248064,-1.154404337,0.519572096,6.571661265,3.803767387,5.242525318,3.045300741,0.869348298,2.009663251,-1.559869445,3.738447921,-0.105916436,-2.76384225,9.002432609,1.425812492,0.580196718,0.742715648
35.834,-119.3866667,USGS,S4-TUSK-TLE09,S4-TUSK-TLE09,S4-TUSK-TLE09,8.1,124,5.92,1670,31700,0.3,4.3,920,17.4,250,257,3.75,29.2,0.2,40,0.356,0.05,38100,18.7,0.58756,5.8,2,Group 0,1.398716881,4.127134385,1.085189268,6.727431725,9.670924779,-1.897119985,0.765467842,6.131226489,2.163323026,4.828313737,4.855928904,0.628608659,2.681021529,-2.302585093,2.995732274,-1.725971729,-3.688879454,9.854822381,2.235376343,-1.224924091,1.064710737,2.623640972,5.352058476,2.310113359,7.952355816,10.89584887,-0.672195894,1.990391933,7.356150581,3.388247117,6.053237828,6.080852995,1.853532751,3.90594562,-1.077661002,4.220656365,-0.501047638,-2.463955363,11.07974647,3.460300434,2.289634828,1.224924091
36.06133333,-119.3093611,USGS,S4-TUSK-TLE13,S4-TUSK-TLE13,S4-TUSK-TLE13,5.4,0.65,44.3,51700,28300,0.78,2,30,7.5,490,989,0.4,0.2,0.75,20200,0.113,0.12,19500,679,18.204,5.6,3.2,Group 0,0.523248144,-1.593933726,2.627833867,9.690062251,9.087466274,-1.411612169,-0.470003629,2.238046572,0.851752211,5.031254581,5.733543522,-2.079441542,-2.772588722,-1.450832882,8.750287074,-3.34351827,-3.283414346,8.715018935,5.357470318,1.73849054,0.559615788,-1.215242397,-3.332424266,0.889343327,7.95157171,7.348975733,-3.150102709,-2.20849417,0.499556032,-0.88673833,3.292764041,3.995052981,-3.817932082,-4.511079263,-3.189323423,7.011796533,-5.08200881,-5.021904886,6.976528394,3.618979777,-1.178874752,-1.73849054
36.12891667,-119.1690278,USGS,S4-TUSK-TLE15,S4-TUSK-TLE15,S4-TUSK-TLE15,3,1.1,276,63300,25500,0.41,0.83,90,4,2000,27600,0.4,0.982,1.2,17800,0.142,1.9,43400,832,16.28,21.3,77.1,Group 0,-3.246490992,-4.249793101,1.275297585,6.710537328,5.801330451,-5.2367014,-4.531432859,0.15470639,-2.958808919,3.255799179,5.880467771,-5.261394012,-4.363267251,-4.162781724,5.441850456,-6.297031502,-3.703249394,6.33311144,2.37872916,-1.55516592,-1.286396208,-1.691325072,-2.694627181,2.830463505,8.265703248,7.356496371,-3.68153548,-2.976266939,1.70987231,-1.403642999,4.810965099,7.435633691,-3.706228092,-2.808101331,-2.607615804,6.997016376,-4.741865582,-2.148083474,7.88827736,3.93389508,0.268769712,1.55516592
36.05544444,-119.1434167,USGS,S4-TUSK-TLE16,S4-TUSK-TLE16,S4-TUSK-TLE16,3,0.45,169,57500,9660,0.3,1.8,70,7.5,1830,7560,0.4,0.373,0.61,6300,1.5,0.7,26500,349,4.144,3.7,9.5,Group 0,-1.15267951,-3.049799495,2.878606916,8.708248428,6.924457129,-3.455264603,-1.663505134,1.997203443,-0.236388778,5.260779447,6.679334671,-3.16758253,-3.237468658,-2.74558812,6.497013114,-1.84582669,-2.607966743,7.933608213,3.603780124,-0.829630294,-0.942958979,-0.323049216,-2.220169201,3.70823721,9.537878722,7.754087422,-2.625634309,-0.83387484,2.826833737,0.593241516,6.090409741,7.508964964,-2.337952237,-2.407838364,-1.915957827,7.326643407,-1.016196397,-1.778336449,8.763238507,4.433410417,-0.113328685,0.829630294
35.964,-119.1433611,USGS,S4-TUSK-TLE17,S4-TUSK-TLE17,S4-TUSK-TLE17,3.8,0.79,57,26600,4170,0.34,0.8,120,4.3,1300,5250,0.4,3.56,0.53,1970,0.082,0.17,9280,171,0.55796,10.9,2,Group 0,0.641853886,-0.928869514,3.349904087,9.495519314,7.642524134,-1.771956842,-0.916290732,4.094344562,0.765467842,6.476972363,7.872836175,-1.609437912,0.576613364,-1.328025453,6.892641641,-3.194183212,-2.465104022,8.442469645,4.448516376,-1.276615184,1.695615609,1.91846907,0.34774567,4.626519272,10.7721345,8.919139319,-0.495341658,0.360324452,5.370959747,2.042083026,7.753587547,9.149451359,-0.332822728,1.853228549,-0.051410269,8.169256825,-1.917568028,-1.188488838,9.71908483,5.72513156,2.972230793,1.276615184
35.80511111,-119.1043333,USGS,S4-TUSK-TLE20,S4-TUSK-TLE20,S4-TUSK-TLE20,3.7,3.5,23.1,12100,41200,0.77,0.8,330,7.8,1720,921,0.61,34,0.2,2880,0.164,0.49,60300,106,0.25308,11.7,3,Group 0,0.209720531,0.15415068,2.041220329,8.302348443,9.527581247,-1.359977053,-1.32175584,4.700480366,0.955511445,6.351467281,5.726847748,-1.59290861,2.427748236,-2.708050201,6.866933284,-2.90650114,-1.811962177,9.908475094,3.564826805,-2.472661923,1.360976553,2.682382454,2.626812603,4.513882252,10.77501037,12.00024317,1.112684871,1.150906083,7.173142289,3.428173368,8.824129205,8.199509671,0.879753313,4.900410159,-0.235388278,9.339595208,-0.433839216,0.660699747,12.38113702,6.037488729,3.833638477,2.472661923
35.86672222,-119.0634722,USGS,S4-TUSK-TLE21,S4-TUSK-TLE21,S4-TUSK-TLE21,3,1.9,103,35500,16800,0.3,2.3,190,17.2,2490,9120,1.15,10.2,0.98,2360,0.222,0.33,18100,260,3.1672,10,37.2,Group 0,-2.517696473,-2.974454875,1.018420227,6.860979214,6.112825404,-4.820281566,-2.783399638,1.630715311,-0.771399377,4.203729228,5.501916322,-3.476546819,-1.293921041,-3.636511469,4.150108137,-5.121386658,-4.724971386,6.187358456,1.94437287,-2.463460844,-1.313723668,-0.054235628,-0.510994031,3.481881071,9.324440059,8.576286249,-2.356820721,-0.319938794,4.094176155,1.692061467,6.667190073,7.965377166,-1.013085974,1.169539803,-1.173050624,6.613568981,-2.657925814,-2.261510541,8.6508193,4.407833714,1.149737176,2.463460844
35.91388889,-119.0640833,USGS,S4-TUSK-TLE22,S4-TUSK-TLE22,S4-TUSK-TLE22,3,1.8,97.2,36900,42400,0.96,0.8,180,8.4,4620,11800,0.62,7.9,0.59,11200,0.156,0.77,30700,400,4.5584,32.8,59.5,Group 0,-2.987364024,-3.498189648,0.490794399,6.429990517,6.568927329,-4.126798307,-4.309119864,1.106980538,-1.957744607,4.352173672,5.289878498,-4.564012113,-2.019113553,-4.613609055,5.237692745,-5.943875584,-4.347341077,6.246041621,1.905488235,-2.569004628,-0.595547797,-0.418359396,-0.92918502,3.059799027,8.998995145,9.137931956,-1.557793679,-1.740115236,3.675985166,0.611260021,6.921178299,7.858883126,-1.995007486,0.549891075,-2.044604427,7.806697373,-3.374870956,-1.778336449,8.815046249,4.474492862,1.973456831,2.569004628
35.95930556,-119.0719722,USGS,S4-TUSK-TLE23,S4-TUSK-TLE23,S4-TUSK-TLE23,5.5,1,91.1,41700,30100,0.3,1.6,150,4,1940,7560,0.4,3.27,0.54,4650,0.287,0.28,16400,315,1.9536,14.6,7.6,Group 0,-0.323400155,-2.028148247,2.483809557,8.61010816,8.284132203,-3.232121052,-1.558144618,2.982487047,-0.641853886,5.542295005,6.902478222,-2.944438979,-0.843358262,-2.644334387,6.416474251,-3.276421311,-3.301113923,7.676888367,3.724424392,-1.358474423,0.652873281,1.035074268,-0.669673824,3.84228398,9.968582583,9.642606626,-1.873646629,-0.199670195,4.34096147,0.716620537,6.900769428,8.260952645,-1.585964556,0.515116161,-1.285859964,7.774948674,-1.917946888,-1.9426395,9.035362789,5.082898814,2.011347704,1.358474423
36.04441667,-119.1260833,USGS,S4-TUSK-TLE24,S4-TUSK-TLE24,S4-TUSK-TLE24,3.5,0.51,196,74100,9920,0.56,0.96,60,10.3,1960,11100,0.73,0.535,1.3,7340,0.065,0.47,15100,481,14.1044,5.5,2,Group 0,0.559615788,-1.366491734,4.584967479,10.52002363,8.50916102,-1.272965676,-0.733969175,3.401197382,1.638996715,6.887552572,8.621553207,-1.007857925,-1.318635713,-0.430782916,8.207946941,-3.42651519,-1.448169765,8.929302842,5.48272009,1.953339625,1.011600912,-1.393723837,-3.319831359,2.631627854,8.566684006,6.555821395,-3.226305301,-2.6873088,1.447857757,-0.31434291,4.934212947,6.668213582,-2.96119755,-3.271975338,-2.384122541,6.254607316,-5.379854815,-3.40150939,6.975963217,3.529380465,-0.941738713,-1.953339625
